title,material,weight,transport,recyclability,true_eco_score,co2_emissions,origin,material_confidence,secondary_materials,packaging_type,packaging_materials,packaging_weight_ratio,inferred_category,origin_confidence,estimated_lifespan_years,repairability_score,size_category,quality_level,is_eco_labeled,is_amazon_choice,pack_size,estimated_volume_l,weight_confidence
notepad,Aluminum,0.88,Ship,High,D,0.79,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Plastic,1.0,Land,Low,C,1.2,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Glass,0.2,Land,High,D,0.21,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Paper,0.34,Ship,Medium,D,0.12,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Plastic,0.37,Land,Low,C,0.44,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Steel,1.56,Ship,High,D,1.57,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Paper,1.52,Land,Medium,D,0.68,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Plastic,0.31,Ship,Low,B,0.3,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Other,1.19,Air,Medium,F,2.68,FRANCE,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Aluminum,1.98,Air,High,F,5.54,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Glass,0.27,Air,High,F,0.71,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Aluminum,0.46,Land,High,C,0.52,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Steel,1.78,Land,High,D,2.24,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Other,1.42,Air,Low,F,3.55,UK,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Paper,0.71,Air,Medium,F,0.8,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Cardboard,1.98,Air,Medium,F,3.12,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Plastic,1.74,Air,Low,F,5.22,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Aluminum,0.75,Air,High,F,2.1,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Other,0.72,Land,Low,F,0.72,INDIA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Aluminum,0.65,Air,High,F,1.82,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Bamboo,0.54,Land,Medium,F,0.29,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Bamboo,0.12,Air,Medium,F,0.16,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Glass,1.71,Air,High,F,4.49,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Aluminum,1.02,Ship,High,C,0.91,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Paper,1.23,Ship,Medium,D,0.44,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Paper,0.35,Land,Medium,C,0.16,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Other,0.28,Land,Medium,E,0.25,CHINA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Aluminum,1.48,Ship,High,D,1.33,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Aluminum,0.73,Ship,High,E,0.65,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Bamboo,0.84,Air,Medium,F,1.13,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Aluminum,1.02,Land,High,D,1.14,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Glass,0.64,Land,High,F,0.67,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
notepad,Plastic,0.27,Ship,Low,E,0.26,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Glass,1.22,Land,High,D,1.28,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,1.51,Land,Medium,D,0.68,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,0.56,Ship,Medium,C,0.2,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,1.19,Land,High,D,0.83,JAPAN,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.57,Air,Low,F,1.42,RUSSIA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,1.01,Air,Medium,F,1.14,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Glass,1.87,Land,High,D,1.96,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Steel,1.87,Ship,High,D,1.88,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.11,Land,Medium,D,0.06,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.16,Ship,Medium,E,0.58,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,1.18,Land,Medium,F,0.53,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,0.68,Ship,Medium,A,0.34,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,0.35,Land,Medium,E,0.22,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,1.22,Air,Low,F,3.05,ITALY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,1.32,Air,High,F,3.7,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,0.38,Ship,High,F,0.34,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,1.87,Air,Medium,F,2.52,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.83,Land,High,C,0.58,UK,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,0.12,Air,Medium,F,0.19,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.9,Land,Low,D,0.9,NORWAY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.2,Land,Medium,C,0.11,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,0.9,Ship,Medium,E,0.45,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.26,Land,Medium,C,0.14,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.01,Ship,Medium,E,0.51,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Steel,1.87,Land,High,D,2.36,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,0.34,Ship,High,E,0.3,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,1.4,Air,High,F,2.45,GERMANY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Glass,0.46,Land,High,E,0.48,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,0.83,Air,High,F,2.32,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,0.91,Ship,High,A,0.82,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Glass,1.87,Air,High,F,4.91,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.17,Air,Medium,F,0.23,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,0.14,Ship,Medium,D,0.05,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,0.45,Land,High,B,0.5,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,1.99,Land,Medium,D,1.79,JAPAN,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,1.47,Land,High,D,1.65,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.65,Air,Medium,F,0.88,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Steel,1.35,Air,High,F,4.25,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,1.54,Air,Medium,F,1.73,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Steel,2.0,Land,High,D,2.52,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Steel,1.9,Land,High,D,2.39,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.41,Land,Medium,C,0.37,CHINA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,1.45,Ship,High,D,0.81,NORWAY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Glass,0.96,Air,High,F,2.52,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,0.68,Ship,Medium,D,0.34,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.78,Land,Medium,C,0.42,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,1.97,Ship,Medium,D,0.71,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.32,Air,High,F,0.56,BRAZIL,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.68,Ship,Medium,D,0.85,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,0.13,Land,Medium,F,0.08,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.16,Ship,Medium,A,0.58,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.38,Air,Medium,F,2.17,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Plastic,0.49,Air,Low,F,1.47,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,0.27,Ship,Medium,C,0.14,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,1.05,Land,Medium,E,0.95,BRAZIL,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.32,Air,Medium,F,2.08,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,1.25,Ship,Medium,D,0.45,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Glass,0.44,Air,High,F,1.16,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.66,Air,Low,F,1.65,JAPAN,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.73,Land,Medium,F,0.39,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.3,Ship,Medium,D,0.66,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,0.47,Ship,High,B,0.42,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Steel,1.71,Air,High,F,5.39,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Steel,1.0,Land,High,C,1.26,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,0.77,Air,Medium,F,0.87,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.23,Air,High,F,0.4,CHINA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,1.3,Ship,Low,D,1.04,GERMANY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Plastic,0.89,Air,Low,F,2.67,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.56,Air,Medium,F,2.46,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Steel,1.97,Ship,High,D,1.99,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,1.68,Land,Medium,D,0.91,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,0.3,Air,High,F,0.84,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,1.73,Air,Medium,F,1.95,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,0.81,Ship,Medium,F,0.29,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.13,Land,Medium,A,0.71,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.3,Ship,High,E,0.17,UK,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,0.34,Land,Medium,D,0.15,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,1.09,Ship,High,B,0.98,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,1.4,Air,High,F,3.92,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.64,Ship,Medium,C,0.28,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.32,Ship,Medium,A+,0.14,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,1.0,Ship,Medium,D,0.43,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Glass,1.88,Land,High,D,1.97,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,1.14,Ship,Medium,F,0.49,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,0.61,Ship,Medium,A,0.31,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,0.89,Air,Medium,F,1.0,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,1.02,Ship,Medium,C,0.44,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,1.11,Air,Medium,F,1.75,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Plastic,0.76,Air,Low,F,2.28,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Steel,1.7,Land,High,D,2.14,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Cardboard,0.38,Ship,Medium,F,0.19,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.17,Air,Medium,F,0.38,CHINA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.65,Ship,Medium,B,0.47,GERMANY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,0.23,Air,Medium,F,0.26,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,1.69,Air,Medium,F,1.9,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,1.92,Land,High,D,1.34,CHINA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Aluminum,1.24,Ship,High,D,1.11,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Paper,0.14,Ship,Medium,B,0.05,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Bamboo,0.72,Ship,Medium,C,0.31,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
pencils,Other,0.71,Land,Low,A,0.71,RUSSIA,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Other,1.01,Land,High,A,0.71,BRAZIL,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Bamboo,1.29,Land,Medium,D,0.7,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Glass,1.5,Ship,High,D,1.26,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Paper,0.76,Ship,Medium,F,0.27,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Steel,1.35,Ship,High,D,1.36,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Aluminum,1.28,Air,High,F,3.58,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Plastic,1.33,Land,Low,D,1.6,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Other,0.18,Air,Medium,F,0.4,GERMANY,0.3,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Steel,1.01,Air,High,F,3.18,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Aluminum,0.93,Air,High,F,2.6,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Glass,1.05,Air,High,F,2.76,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Glass,1.56,Ship,High,D,1.31,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Paper,0.89,Land,Medium,B,0.4,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Bamboo,0.61,Air,Medium,F,0.82,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Cardboard,1.46,Ship,Medium,D,0.74,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Glass,1.4,Ship,High,D,1.18,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Aluminum,1.53,Land,High,D,1.71,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Cardboard,0.47,Ship,Medium,D,0.24,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Paper,1.69,Air,Medium,F,1.9,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Plastic,1.63,Ship,Low,D,1.56,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
snowboard,Steel,0.97,Air,High,F,3.06,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
